year,date,journal,title,doi,authors,url,sources,matched_queries,abstract
2026,2026-05-06,ChemRxiv,"Naphthyl substituted Carbodiphosphoranes: Synthesis, Reactivity towards CuCl and Thermally Activated Delayed Fluorescence Properties",10.26434/chemrxiv-2025-wppz0/v3,Andreas Steffen; Indranil Sen; Tobias Dunaj; Istemi Kuzu,https://doi.org/10.26434/chemrxiv-2025-wppz0/v3,OpenAlex,cationic thermally activated delayed fluorescence; phosphonium TADF,"Herein we present the two-step synthesis of two new 2‑naphthyl substituted Carbodiphosphoranes (CDPs). In the first step either two equivalents of P(Naph)Ph 2 (Naph = 2-naphthyl-) and CH 2 Br 2 or P(Naph)Ph 2 and [Ph 3 P(CH 2 Br)]Br are reacted whereby the symmetrical bis phosphonium salt 1a and the unsymmetric salt 1b are obtained. Subsequently, the CDPs 2a and 2b where prepared by deprotonation with two equivalents of potassium hexamethyldisilazanide. After isolation, the coordination chemistry of 2a and 2b towards CuCl is explored where, depending on educt stoichiometry, mononuclear ( 3a , 3b ) and dinuclear compounds ( 4a , 4b ) are obtained. All prepared compounds were characterised by NMR spectroscopy, mass spectrometry and elemental analysis, and for 1a / b , 2a , 3b , and 4a / b single crystals suitable for X-ray diffraction studies could be obtained. Furthermore, the photophysical properties of the free 2-naphthyl substituted CDPs 2a / b and their corresponding Cu I complexes 3a / b and 4a / b have been investigated by steady-state and time-resolved luminescence studies at room temperature and at 77 K in various aggregation states, and further insight is provided by DFT/TD-DFT calculations. While 2a/b display features of thermally activated delayed fluorescence (TADF), 3a/b and 4a/b exhibit a much more complex excited state behaviour due to the interplay of metal-to-ligand charge transfer (MLCT) and napthyl ligand centered (LC) states, resulting in multiple simultaneous luminescence phenomena involving TADF, 1 LC and 3 LC emission."
2026,2026-04-30,,Mesoionic Carbene-Metal Amide TADF Emitters: An Approach Towards Near-Unity Quantum Yield and Enhanced Non-Linear Optical (NLO) Properties,10.26434/chemrxiv.15002593/v1,Ruksana Akhtar; Abhijit Chatterjee; Prakash Panwaria; Sakshi Yadav; Rishukumar Panday; Himanshu Sharma; Ashwath Kudlu; Rahul Verma; Geethu Venugopal; Kumar Vanka; Pankaj Mandal; Shabana Khan; SHABANA KHAN,https://doi.org/10.26434/chemrxiv.15002593/v1,Crossref,TADF LEC; TADF LEEC; counterion TADF; imidazolium TADF; phosphonium TADF; pyridinium TADF,"Carbene-metal-amide (CMA) complexes have emerged as an efficient class of thermally activated delayed fluorescence (TADF) emitters for optoelectronic applications. Although N-heterocyclic carbene (NHC)-based CMAs are widely researched, their mesoionic NHC (mNHC) counterparts are underexplored despite providing unique electronic structures and enhanced σ-donor properties. In this work, we present a series of mNHC coinage metal amide complexes (Cu, Ag, Au) (5-10) with imidazolylidene-derived ligands, representing the first systematic investigation of their photophysical behaviour. These complexes exhibit dual locally excited (LE) and charge-transfer (CT) emissions, where the latter is highly oxygen-sensitive and contains long-lived microsecond components, establishing TADF as the emission channel. The emission maxima are also strongly influenced by both donor substituents (carbazole versus tert-butyl carbazole) and metal identity, falling between 575 and 618 nm in solution and remaining unchanged in solid-state and PMMA matrices. Quantum yields for photoluminescence as high as 0.97 in deaerated toluene, 0.91 in PMMA, and delayed lifetimes on the order of tens of microseconds highlight effective triplet harvesting. Temperature-dependent photoluminescence (PL) and time-resolved PL studies demonstrate low singlet-triplet energy splitting (ΔEST ≈ 0.14 eV) and high radiative decay rate constants [kr (S1) ≈ 1.8 × 107 s-1], which make these complexes efficient emitters. Moreover, donor-substituted (5-10) complexes exhibit excellent mechanochromic luminescence (MCL) properties, and their incorporation in UV-excited converted LED prototypes proves their stability and usability in device applications. Expanding the horizon of possibilities, we report that these complexes act as an efficient nonlinear optical material, showing second- and third-harmonic generation responses. The centrosymmetric nature of complex 2-7 shows χ(3) values between 0.38 × 10−18 m2 V−2 to 0.85 × 10−18 m2 V−2, and a laser-induced damage threshold (LIDT) of 17.51 to 27.86 GWcm−2. However, the non-centrosymmetric nature of complex 8-10 further makes them efficient SHG materials, with a χ(2) value between 0.07-0.08 pmV−1 at 1180 nm and LIDT value between 47-35 GW cm−2. These results make imidazolylidene mNHC-metal amides a new family of earth-abundant, high-efficiency TADF emitters with strong applications toward next-generation OLEDs, and opening new avenues for exploring main-group organometallic compounds in next-generation polarisation-sensitive photonic devices."
2026,2026-04-16,Advanced Optical Materials,Degradation of Blue MR‐TADF OLEDs: Host‐dependent Effects of mCBP and MADN Revealed by Fragmentation Profiling,10.1002/adom.202503852,Min Gyu Jun; Jeong Won Seo; Jong‐Am Hong; Kyu‐Myung Lee; Y M Park; Min Chul Suh,https://doi.org/10.1002/adom.202503852,Crossref; OpenAlex,TADF LEC; TADF LEEC; anionic thermally activated delayed fluorescence; counterion TADF; imidazolium TADF; phosphonium TADF; pyridinium TADF,"ABSTRACT Blue organic light‐emitting diodes (OLEDs) employing multi‐resonance thermally activated delayed fluorescence (MR‐TADF) emitters such as ν‐DABNA exhibit narrowband emission and high color purity. However, their intrinsically slow reverse intersystem crossing (RISC) leads to triplet accumulation and accelerates device degradation. In this study, we provide insight into degradation behavior by coupling host engineering with electrical and chemical diagnostics. MADN‐hosted devices exhibit minimal EQE roll‐off and 2.47‐fold longer lifetime than mCBP host counterparts, whereas mCBP yields a higher peak EQE but severe efficiency roll‐off and faster degradation. Impedance spectroscopy reveals a pronounced low‐frequency resistance increase exclusively in degraded mCBP devices, which is consistent with trap build‐up near the EML region. Laser desorption/ionization time‐of‐flight mass spectrometry (LDI‐TOF MS) provides direct chemical evidence that ν‐DABNA‐derived fragments nearly doubled, and carbazole‐derived fragments increased 7.6‐fold in mCBP devices, consistent with bond dissociation energy (BDE) predictions identifying weak bonds in the anionic and triplet states. Overall, these results suggest that host‐dependent differences in triplet energy alignment, BDE, and exciton management contribute to the observed degradation behavior in the MADN‐ and mCBP‐hosted blue MR‐TADF OLEDs. They further indicate that LDI‐TOF MS can serve as an effective tool for elucidating EML degradation chemistry at the molecular level."
2026,2026-02-25,Angewandte Chemie International Edition,Organophosphides: A New Class of Luminophore Ligands for Copper(I) Carbene Based TADF Emitters and Photocatalysts,10.1002/anie.202518530,Paul C. Ruer; Julian J. Holstein; Andreas Steffen,https://doi.org/10.1002/anie.202518530,Crossref; OpenAlex,TADF LEC; TADF LEEC; anionic thermally activated delayed fluorescence; counterion TADF; imidazolium TADF; phosphonium TADF; pyridinium TADF,"ABSTRACT Luminescent carbene copper(I) charge transfer complexes are promising candidates as molecular materials for photonic applications. Apart from steric and electronic modification of the acceptor carbene, most of the research has been dedicated to amide donor ligands to control the luminescence properties, while the remaining pnictogen group as anionic electron donating ligands is photophysically underrepresented. Herein, we demonstrate that dimesityl phosphide (Mes 2 P–) as a heavier homologue in [Cu(cAAC)(PMes 2 )] (cAAC = cyclic amino(alkyl) carbene) gives rise to orange emission with quantum yields of up to ϕ max = 0.52 in the solid state that is bathochromically shifted by ∼3000 cm −1 in comparison to related amide complexes due to the lower electronegativity of phosphorus. Time‐resolved variable temperature studies reveals that the µs‐lifetimes and radiative rate constants of ca. k r = 5 ⋅ 10 4 s −1 are due to thermally activated delayed fluorescence (TADF) as the dominating emission mechanism at room temperature. In polystyrene matrices, the complexes exhibit environment dependent chiroptical properties (up to g lum = 10 −2 , B CPL = 1.31 M −1 cm −1 , k CPL = 41.5 s −1 ) and are efficient blue light photocatalysts for hydrophosphination of alkynes in solution, highlighting the potential of heavier pnictogen ligands for photonic materials."
2026,2026-01-01,Mendeleev Communications,Stabilization of TADF emitters by suppressing charge-induced C--N bond cleavage,10.71267/mencom.8036,Nikita Olegovich Dubinets; Andrey Yu. Sosorev,https://doi.org/10.71267/mencom.8036,Crossref; OpenAlex,TADF LEC; TADF LEEC; anionic thermally activated delayed fluorescence; counterion TADF; imidazolium TADF; phosphonium TADF; pyridinium TADF,"DFT calculations of bond dissociation energies for donor--acceptor luminophores in thermally activated delayed fluorescence (TADF) emitters revealed the C--N single bond as the dominant structural weakness, which is strongly destabilized in the anionic state formed during charge transport, leading to the low operational stability of blue and sky-blue TADF organic light-emitting diodes (OLEDs). An alternative molecular design strategy that eliminates the weakest bond while preserving the small singlet--triplet energy gap required for efficient TADF was proposed and promising new luminophores for stable blue TADF OLEDs were suggested."
2026,2026-01-01,RSC Advances,Enhanced broadband yellow emission from charge-transfer states in a TADF organic ionic pair,10.1039/d6ra03059a,Veerapandian Vallapandian; Rajaboopathi Mani; Sugasri Chinnasamy; Alagiri Mani,https://doi.org/10.1039/d6ra03059a,Crossref; OpenAlex,TADF LEC; TADF LEEC; TADF light emitting electrochemical cell; TADF light-emitting electrochemical cell; counterion TADF; imidazolium TADF; ionic TADF; ionic emitter TADF; phosphonium TADF; pyridinium TADF,"Acridinium p -nitrobenzoate (AcPNB) shows π–π stacking-induced stabilization, a small (Δ E ST ), decoupled HOMO–LUMO and moderate SOC. Temperature-dependent emission confirms thermally activated delayed fluorescence (TADF)."
2026,2026-01-01,Journal of Materials Chemistry C,Balancing charge transport and C–N bond strength in stability-oriented host design for blue TADF-OLEDs,10.1039/d5tc04350f,Domantas Berenis; Giedrius Puidokas; Kristupas Bagdonas; Goda Grybauskaitė; Dovydas Banevičius; Gediminas Kreiza; Eigirdas Skuodis; Rita Butkutė; Juozas V Grazulevicius; Karolis Kazlauskas,https://doi.org/10.1039/d5tc04350f,Crossref; OpenAlex,TADF LEC; TADF LEEC; TADF light emitting electrochemical cell; TADF light-emitting electrochemical cell; anionic thermally activated delayed fluorescence; counterion TADF; imidazolium TADF; phosphonium TADF; pyridinium TADF,"A series of carbazole–biphenyl hosts with tuned charge transport and high triplet energies is developed for blue TADF-OLEDs. N -Phenylation shifts host LUMO from a weak C–N bond, raising anionic-state BDE and boosting device lifetime up to 12×."
2025,2025-12-21,Advanced Materials Technologies,TADF‐Emitting Dendrimers for Scalable Bar‐Coating Fabrication of Light‐Emitting Electrochemical Cells,10.1002/admt.202502395,Shi Tang; Dianming Sun; Christian Klein Larsen; Erik Zäll; Eli Zysman‐Colman; Ludvig Edman,https://doi.org/10.1002/admt.202502395,Crossref; OpenAlex,TADF LEC; TADF LEEC; TADF light emitting electrochemical cell; TADF light-emitting electrochemical cell; cationic thermally activated delayed fluorescence; counterion TADF; imidazolium TADF; ionic TADF; ionic emitter TADF; ionic thermally activated delayed fluorescence; phosphonium TADF; pyridinium TADF,"ABSTRACT The light‐emitting electrochemical cell (LEC) is a good fit for scalable ambient‐air coating and printing, since it can deliver efficient emission from a robust three‐layer architecture comprising solely air‐stable and soluble materials. However, a drawback is that hitherto employed emitters for printed LECs are either conjugated polymers that are efficiency and purification limited or small molecules that are difficult to solution process into uniform thin films. The recent advent of dendrimers that emit by thermally activated delayed fluorescence (TADF) promises to address all these issues, since they can efficiently utilize all (both singlet and triplet) excitons for the light emission, be of high purity because of their well‐defined structure, and feature high solubility and good film‐forming capacity by the virtue of being equipped with branched dendrons. Herein, an asymmetric second‐generation TADF‐dendrimer, tBuCz2m2pTRZ , is combined with an ionic‐liquid electrolyte for the formulation of a tuned ink, which is used for a bar‐coating fabrication of uniform LEC active‐material films featuring a high photoluminescence quantum yield of 84%. This opportunity is ultimately utilized for the pioneering demonstration of a bar‐coated TADF‐dendrimer‐LEC, which delivers uniform and bright green luminance of 350 cd m −2 at an external quantum efficiency of 1.2%."
2025,2025-12-16,Accounts of Chemical Research,Highly Efficient Circularly Polarized Electroluminescence Based on a Thermally Activated Delayed Fluorescence Mechanism,10.1021/acs.accounts.5c00703,Meng Li; Chuan‐Feng Chen,https://doi.org/10.1021/acs.accounts.5c00703,OpenAlex,TADF LEC; TADF light emitting electrochemical cell; TADF light-emitting electrochemical cell; ionic TADF; ionic emitter TADF; ionic thermally activated delayed fluorescence,"Conspectus Circularly polarized electroluminescence (CPEL) is pivotal for next-generation photonic technologies, including 3D displays, optical data storage, and quantum communication. However, its practical application has long been hindered by two fundamental challenges: low device efficiency (external quantum efficiency, EQE) and a small luminescence dissymmetry factor ( g EL ), which quantifies the intensity of circular polarization. Traditional chiral fluorescent emitters suffer from limited exciton utilization of only 25%, while chiral phosphorescent emitters often rely on scarce metals. The emergence of thermally activated delayed fluorescence (TADF) offers a revolutionary pathway to overcome the device efficiency bottleneck by enabling full exciton harvesting through reverse intersystem crossing (RISC), yet integrating strong chirality into an efficient TADF molecular skeleton remains a significant hurdle. Our pioneering work established a comprehensive strategy to simultaneously boost EQE and g EL . We introduced TADF as a core mechanism to achieve high EQE by harnessing triplet excitons via RISC. Concurrently, we devised diverse chiral structures, which range from small molecules and polymers to assembled ionic systems, to effectively amplify the dissymmetry factor. For instance, chiral supramolecular assemblies with TADF emitters enhance chirality transfer through assembled structural ordering, leading to significantly amplified g EL values without compromising the radiative efficiency. This approach, which optimizes TADF photophysics for device efficiency and leverages advanced chiral structures for circular polarization, provides a holistic solution to the core challenges in CPEL. This Account chronicles our foundational journey in developing a highly efficient CPEL based on the TADF mechanism. We present a first-hand narrative of key breakthroughs, starting from the first demonstration of intrinsic TADF-driven circularly polarized organic light-emitting diodes (CP-OLEDs) and extending to the first chiral TADF polymers, TADF-sensitized fluorescent enantiomers, chiral TADF assemblies, and chiral TADF ionic salts for circularly polarized light-emitting electrochemical cells (CP-LECs). We elucidate the underlying design principles and mechanistic insights that unify these diverse material classes, bridging molecular design with device performance in both CP-OLEDs and emerging CP-LECs. By offering a consolidated perspective from the originators of this field, this Account aims to guide the future development of efficient circularly polarized light sources for advanced photonic applications."
2025,2025-11-28,Advanced Optical Materials,Anionically Stabilized B‐N Emitting Frameworks via Asymmetric N‐fusion: A Route to Long‐Lived Blue Multi‐Resonance Emitters,10.1002/adom.202503563,Paramasivam Palanisamy; Jung Ho Ham; Jun Hyeog Oh; Young Hun Jung; Se Chan Cha; Hyunmin Cho; Eojin Jeon; Aradhya Rajput; Mi Young Chae; Jang Hyuk Kwon,https://doi.org/10.1002/adom.202503563,OpenAlex,anionic thermally activated delayed fluorescence,"Abstract Stable multi‐resonance thermally activated delayed fluorescence (MR‐TADF) blue emitters are an effective choice for organic light‐emitting diodes (OLEDs), offering high colour purity and efficiency. Here, a stable B─N emitting core is developed through an asymmetric N‐fusion strategy. This involved constructing a B─N emitting core on a robust carbazole backbone, which enhances structural rigidity and reduces the number of weak sp 3 C─N bonds relative to typical DABNA emitters, thereby increasing the bond‐dissociation energies of the anionic state. Additionally, the peripherally fused carbazoles yielded two emitters, namely, pCz‐BN2 and mCz‐BN2, exhibiting pure blue emissions at 457 and 459 nm in a toluene solution, with corresponding CIEx,y of (0.13, 0.07), and achieved high photoluminescence quantum yields over 95% for the emitters, respectively. The fabricated fluorescence OLEDs produce pure blue emissions at 459 and 463 nm, with maximum EQEs of 8.67% and 6.90% for pCz‐BN2 and mCz‐BN2 , respectively, demonstrating minimal efficiency roll‐off. Furthermore, the PSF‐OLEDs emit blue light with high EQEs of 25.8% and 23.6%, respectively, with reduced roll‐off. Significantly, the pCz‐BN2 ‐based Fl‐OLED has attained a remarkable operational lifetime (LT 95 ) of 95 h at an initial luminance of 1000 cd m − 2 , the longest reported among single‐boron MR emitters to date."
2025,2025-10-22,ACS Applied Optical Materials,Positional Isomerism and Chlorine-Driven Crystal Packing Effects in Acridinium-Based Organic Ionic Pairs for TADF,10.1021/acsaom.5c00354,Veerapandian Vallapandian; Rajaboopathi Mani; Ivo B. Rietveld; Aarifa Muhammed Ashraf; Alagiri Mani,https://doi.org/10.1021/acsaom.5c00354,Crossref; OpenAlex,TADF LEC; TADF LEEC; anionic thermally activated delayed fluorescence; cationic thermally activated delayed fluorescence; counterion TADF; imidazolium TADF; ionic TADF; ionic emitter TADF; ionic thermally activated delayed fluorescence; phosphonium TADF; pyridinium TADF,"Three precisely engineered acridinium-based ionic pairs─acridinium 5-chlorosalicylate (Ac5ClSA), acridinium salicylate (AcSA), and acridinium 3-chlorosalicylate (Ac3ClSA) ─ contain each a well-defined donor-acceptor (D - -A + ) arrangement. This deliberate molecular design enables efficient thermally activated delayed fluorescence (TADF) for organic light-emitting diodes (OLEDs) applications. These acridinium-based ionic pairs exemplify how the positional isomerism of the chlorine substituent tunes solid-state fluorescence, by offering low Δ E ST, different molecular packings that control charge transfer characteristics, and enabling emission color tuning in the region red to green. Their suitability for TADF was theoretically predicted through density functional theory (DFT) and time-dependent DFT (TD-DFT) calculations, which demonstrated decoupled HOMO–LUMO orbitals with Δ E ST < 0.026 eV. The lifetime measurements confirm the presence of delayed fluorescence, with distinct lifetimes for triplet and singlet excitons, confirming the TADF. All three ionic pairs exhibit exciplex-type excited states, driven by electrostatic interactions between the anionic salicylates and the cationic acridinium ion. FT-IR analysis confirmed the presence of an NH + bond at 2331 cm –1 for all three ionic pairs, confirming the proton transfer from salicylic to acridine. Ac5ClSA demonstrated the highest photoluminescence quantum yield (PLQY) of 13%. Furthermore, all the ionic pairs were doped with PMMA polymer with 10, 20, and 30% concentrations to optimize the emission property and to study electrostatic interactions. Cyclic voltammetry (CV) results aligned well with DFT-calculated HOMO values, demonstrating the intramolecular and intermolecular charge transfer (ICT) characteristics. The thermal stability of ionic pairs is high as expected, due to their ionic nature. This study establishes that the ionic pairs are promising candidates for next-generation TADF and deepens our understanding of structure–property relationships that guide the rational design for controlled emission characteristics."
2025,2025-10-14,Proceedings of the International Conference on Industrial Engineering and Operations Management,Investigation of TADF LEEC Based on Tert-Butylcarbazole Derivative as D-A-Ph-D’ Emitter,10.46254/wc02.20250149,Sohrab Nasiri; Raimundas Rukuiža; Juozas Padgurskas,https://doi.org/10.46254/wc02.20250149,Crossref; OpenAlex,TADF LEC; TADF LEEC; TADF light emitting electrochemical cell; TADF light-emitting electrochemical cell; counterion TADF; imidazolium TADF; ionic TADF; ionic emitter TADF; phosphonium TADF; pyridinium TADF,"A new, well-defined Thermally Activated Delayed Fluorescence (TADF) molecule was designed and synthesized based on a tert-butylcarbazole derivative. Density functional theory (DFT) calculations revealed an extended π-conjugated structure with a small singlet–triplet energy gap (ΔEST), facilitating efficient reverse intersystem crossing (RISC). Owing to its bulky tert-butyl substituent, the dye exhibited reduced aggregation and higher photoluminescence quantum yield (PLQY) in spin-coated solid films. Thermal analyses demonstrated excellent stability with decomposition temperatures above 360 °C, consistent with the increased rigidity imparted by the tert-butylcarbazole unit. Photophysical studies further revealed aggregation-induced emission (AIE). When incorporated into light-emitting electrochemical cells (LEECs), the organometallic complex [Ir(buoppy)₂(dmapzpy)]PF₆ acted as an effective host, promoting energy transfer and enabling devices with maximum external quantum efficiencies of 3.38%."
2025,2025-10-07,Results in Engineering,D–A–D’ TADF emitters for LEEC fabrication: Meta vs ortho-linking controls color and efficiency,10.1016/j.rineng.2025.107598,Marzieh Rabiei; Mozhgan Hosseinnezhad; Reza Ebrahimi‐Kahrizsangi; Sohrab Nasiri; Juozas Padgurskas; Raimundas Rukuiža,https://doi.org/10.1016/j.rineng.2025.107598,Crossref; OpenAlex,TADF LEC; TADF LEEC; TADF light emitting electrochemical cell; TADF light-emitting electrochemical cell; counterion TADF; imidazolium TADF; ionic TADF; ionic emitter TADF; phosphonium TADF; pyridinium TADF,"• Two novel D–A–D′ type TADF emitters based on isophthalonitrile and phthalonitrile cores were designed and synthesized. • Both emitters exhibited AIE and mechanochromic luminescence behavior. • The ΔE ST values were below 0.11 eV, enabling efficient RISC. • LEECs based on meta- and ortho-substituted emitters were fabricated via a solution process. • LEECs doped with 50 wt.% [Ir(buoppy) 2 (dmapzpy)][PF 6 ] achieved EQE value up to 6.99%. Dual-emissive cores based on isophthalonitrile and phthalonitrile in the meta and ortho positions, respectively, were designed and developed as thermally activated delayed fluorescence (TADF) emitters. The incorporation of 50 wt.% of the ionic complex [Ir(buoppy) 2 (dmapzpy)][PF 6 ] into the blue emitting meta-substituted dye 4-(9H-carbazol-9-yl)-6-(3,6-di-tert-butyl-9H-carbazol-9-yl)isophthalonitrile , and the green emitting ortho-substituted dye 3-(9H-carbazol-9-yl)-6-(3,6-di-tert-butyl-9H-carbazol-9-yl)phthalonitrile significantly enhanced their photoluminescence quantum yields (PLQYs), reaching up to 79%, especially for the doped meta-emitter. Tuning of the emission color from blue to green was achieved by substituting the acceptor core position, and a mechanochromic response was observed. The meta-substituted emitter exhibited a more rigid structure than its ortho counterpart, as evidenced by a higher glass transition temperature (T g ), due to the reduced conformational twisting between the core and the various carbazole donor derivatives. This rigidity of meta limited the spatial separation of highest occupied molecular orbital (HOMO) and lowest unoccupied molecular orbital (LUMO), facilitating enhanced overlap. Both emitters featured small singlet–triplet energy gaps (ΔE ST < 0.11 eV), enabling efficient reverse intersystem crossing (RISC) and moderate to long delayed fluorescence lifetimes. Solution-processed light emitting electrochemical cells (LEECs) fabricated with these emitters achieved a maximum external quantum efficiency (EQE max ) of 6.99%, with stable blue emission corresponding to CIE coordinates of (0.190, 0.382)."
2025,2025-10-06,Angewandte Chemie International Edition,Frontispiece: Abnormal Anti‐Kasha Emission and TADF in Anionic Cycloarylenes,10.1002/anie.202584101,,https://doi.org/10.1002/anie.202584101,Crossref; OpenAlex,TADF LEC; TADF LEEC; anionic thermally activated delayed fluorescence; counterion TADF; imidazolium TADF; phosphonium TADF; pyridinium TADF,"Incorporation of non-benzenoid rings into cycloarylenes profoundly affects their molecular geometry and photophysics. In their Research Article (e202512344), Zheng Zhou and co-workers report a reductive cleavage strategy that dissociates {FeCp} moieties to yield two anionic cycloarylenes, which exhibit abnormal anti-Kasha emission and ultra-long thermally activated delayed fluorescence."
2025,2025-07-31,Angewandte Chemie International Edition,Abnormal Anti‐Kasha Emission and TADF in Anionic Cycloarylenes,10.1002/anie.202512344,Jianwei Liang; Lingyun Zhu; Yuanping Li; Yuanping Li; Gang Xu; Haixiang Han; Yuanming Li; Yuanming Li; Zheng Yu Zhou,https://doi.org/10.1002/anie.202512344,Crossref; OpenAlex,TADF LEC; TADF LEEC; anionic thermally activated delayed fluorescence; charged thermally activated delayed fluorescence; counterion TADF; imidazolium TADF; phosphonium TADF; pyridinium TADF,"Abstract Incorporation of non‐benzoid rings into cycloarylenes significantly alters their molecular geometry and optical behavior. Recently, we synthesized two ferrocene‐doped cycloarylenes, (CpFe) 3 ‐1 and (CpFe) 4 ‐2 . However, the {FeCp} moieties in these architectures limited their optical properties. In this work, we report a reductive Fe─Cp bond cleavage approach that enables the removal of {FeCp} moieties efficiently, yielding two anionic cycloarylenes, 1 3– and 2 4– . Single crystal X‐ray diffraction analysis reveals different structure deformation between two charged species including molecular symmetry and π‐conjugation. Comprehensive spectroscopic analyses and theoretical calculations demonstrate that both 1 3– and 2 4– exhibit steady emission at 560 and 587 nm, respectively, with noticeable high quantum yields (59.70% and 84.99%). 1 3– violates Kasha's rule via a rare mixed emission from S 2 →S 0 and S 1 '→S 0 , whereas 2 4– adheres to the conventional S 1 '→S 0 decay. Furthermore, both compounds exhibit thermally activated delayed fluorescence (TADF) as the first example observed in cycloarylenes, with lifetimes reaching the millisecond scale. This work establishes alkali‐metal‐mediated reductive cleavage as an effective strategy to break Fe─Cp bond and provides new insight into the photophysical behavior of charged molecular nanocarbons, paving the way for the rational design of functional molecular materials."
